Task2_V3 target=background-normalized enhancement
Profile cache=/data/cd25/task2_V1/3D_UNet_pft/processed/average_profile_cache
Train samples=16036 val samples=1988 depth=16
Feature channels: local=30, global=16
Global context enabled=True
Previous timestep CO2 is excluded completely. Target/reconstruction use current incoming background CO2.
Using device=cuda
Enhancement mean per z=[18.886600494384766, 16.7189998626709, 15.482099533081055, 14.383000373840332, 13.056300163269043, 12.009900093078613, 11.010199546813965, 9.994500160217285, 9.070699691772461, 8.277700424194336, 7.577400207519531, 6.953499794006348, 6.388400077819824, 5.8678998947143555, 5.395500183105469, 4.963799953460693]
Enhancement std per z=[12.243900299072266, 11.43589973449707, 10.716500282287598, 10.089200019836426, 9.332599639892578, 8.761799812316895, 8.208600044250488, 7.599299907684326, 7.019800186157227, 6.507400035858154, 6.0543999671936035, 5.6528000831604, 5.305600166320801, 5.009900093078613, 4.7652997970581055, 4.5625]
Valid fraction per z=[0.20569999516010284, 0.42410001158714294, 0.6417999863624573, 0.8349999785423279, 0.933899998664856, 0.9614999890327454, 0.9761999845504761, 0.9787999987602234, 0.9787999987602234, 0.9787999987602234, 0.9787999987602234, 0.9787999987602234, 0.9787999987602234, 0.9787999987602234, 0.9787999987602234, 0.9787999987602234]
Layer weights=[2.3956000804901123, 1.7338999509811401, 1.3769999742507935, 1.15339994430542, 1.0187000036239624, 0.9318000078201294, 0.8665000200271606, 0.8179000020027161, 0.7804999947547913, 0.7513999938964844, 0.7286999821662903, 0.7110000252723694, 0.6973000168800354, 0.6865000128746033, 0.6782000064849854, 0.6717000007629395]
epoch=054 train_loss=0.020636 val_conc_R=0.988476 val_conc_MAE=1.050554 val_conc_RMSE=1.599577 val_enhancement_RMSE=1.599577 best=1.589400 lr=0.0003 improved=0 no_improve=3 elapsed=0.3s
epoch=055 train_loss=0.020339 val_conc_R=0.988665 val_conc_MAE=1.028244 val_conc_RMSE=1.583201 val_enhancement_RMSE=1.583201 best=1.583201 lr=0.0003 improved=1 no_improve=0 elapsed=0.2s
epoch=056 train_loss=0.019858 val_conc_R=0.988766 val_conc_MAE=1.027715 val_conc_RMSE=1.567421 val_enhancement_RMSE=1.567421 best=1.567421 lr=0.0003 improved=1 no_improve=0 elapsed=0.2s
epoch=057 train_loss=0.019871 val_conc_R=0.988846 val_conc_MAE=1.021660 val_conc_RMSE=1.565091 val_enhancement_RMSE=1.565091 best=1.565091 lr=0.0003 improved=1 no_improve=0 elapsed=0.3s
epoch=058 train_loss=0.020010 val_conc_R=0.989114 val_conc_MAE=1.014572 val_conc_RMSE=1.555965 val_enhancement_RMSE=1.555965 best=1.555965 lr=0.0003 improved=1 no_improve=0 elapsed=0.2s
epoch=059 train_loss=0.019236 val_conc_R=0.988755 val_conc_MAE=1.027644 val_conc_RMSE=1.571536 val_enhancement_RMSE=1.571536 best=1.555965 lr=0.0003 improved=0 no_improve=1 elapsed=0.3s
epoch=060 train_loss=0.019814 val_conc_R=0.988831 val_conc_MAE=1.037798 val_conc_RMSE=1.570103 val_enhancement_RMSE=1.570103 best=1.555965 lr=0.0003 improved=0 no_improve=2 elapsed=0.2s
epoch=061 train_loss=0.019405 val_conc_R=0.988800 val_conc_MAE=1.019993 val_conc_RMSE=1.572878 val_enhancement_RMSE=1.572878 best=1.555965 lr=0.0003 improved=0 no_improve=3 elapsed=0.2s
epoch=062 train_loss=0.019264 val_conc_R=0.989236 val_conc_MAE=1.004938 val_conc_RMSE=1.535569 val_enhancement_RMSE=1.535569 best=1.535569 lr=0.0003 improved=1 no_improve=0 elapsed=0.2s
epoch=063 train_loss=0.018500 val_conc_R=0.989743 val_conc_MAE=0.985925 val_conc_RMSE=1.499678 val_enhancement_RMSE=1.499678 best=1.499678 lr=0.0003 improved=1 no_improve=0 elapsed=0.2s
epoch=064 train_loss=0.018516 val_conc_R=0.989401 val_conc_MAE=1.026014 val_conc_RMSE=1.578625 val_enhancement_RMSE=1.578625 best=1.499678 lr=0.0003 improved=0 no_improve=1 elapsed=0.2s
epoch=065 train_loss=0.018187 val_conc_R=0.989462 val_conc_MAE=1.003694 val_conc_RMSE=1.547315 val_enhancement_RMSE=1.547315 best=1.499678 lr=0.0003 improved=0 no_improve=2 elapsed=0.3s
epoch=066 train_loss=0.019742 val_conc_R=0.989503 val_conc_MAE=0.995132 val_conc_RMSE=1.521496 val_enhancement_RMSE=1.521496 best=1.499678 lr=0.0003 improved=0 no_improve=3 elapsed=0.2s
epoch=067 train_loss=0.019049 val_conc_R=0.989907 val_conc_MAE=0.975424 val_conc_RMSE=1.487959 val_enhancement_RMSE=1.487960 best=1.487959 lr=0.0003 improved=1 no_improve=0 elapsed=0.2s
epoch=068 train_loss=0.018470 val_conc_R=0.989984 val_conc_MAE=0.969136 val_conc_RMSE=1.481241 val_enhancement_RMSE=1.481241 best=1.481241 lr=0.0003 improved=1 no_improve=0 elapsed=0.2s
epoch=069 train_loss=0.018605 val_conc_R=0.989799 val_conc_MAE=0.979463 val_conc_RMSE=1.497571 val_enhancement_RMSE=1.497571 best=1.481241 lr=0.0003 improved=0 no_improve=1 elapsed=0.2s
epoch=070 train_loss=0.017577 val_conc_R=0.989743 val_conc_MAE=0.974150 val_conc_RMSE=1.499656 val_enhancement_RMSE=1.499656 best=1.481241 lr=0.0003 improved=0 no_improve=2 elapsed=0.2s
epoch=071 train_loss=0.017522 val_conc_R=0.989977 val_conc_MAE=0.981319 val_conc_RMSE=1.482214 val_enhancement_RMSE=1.482214 best=1.481241 lr=0.0003 improved=0 no_improve=3 elapsed=0.2s
epoch=072 train_loss=0.017245 val_conc_R=0.989890 val_conc_MAE=0.976594 val_conc_RMSE=1.497292 val_enhancement_RMSE=1.497292 best=1.481241 lr=0.0003 improved=0 no_improve=4 elapsed=0.2s
epoch=073 train_loss=0.016447 val_conc_R=0.990339 val_conc_MAE=0.949609 val_conc_RMSE=1.467145 val_enhancement_RMSE=1.467145 best=1.467145 lr=0.0003 improved=1 no_improve=0 elapsed=0.4s
epoch=074 train_loss=0.016763 val_conc_R=0.990271 val_conc_MAE=0.959296 val_conc_RMSE=1.460399 val_enhancement_RMSE=1.460399 best=1.460399 lr=0.0003 improved=1 no_improve=0 elapsed=0.2s
epoch=075 train_loss=0.017481 val_conc_R=0.990160 val_conc_MAE=0.964436 val_conc_RMSE=1.478522 val_enhancement_RMSE=1.478522 best=1.460399 lr=0.0003 improved=0 no_improve=1 elapsed=0.2s
epoch=076 train_loss=0.017576 val_conc_R=0.989989 val_conc_MAE=0.977251 val_conc_RMSE=1.485114 val_enhancement_RMSE=1.485114 best=1.460399 lr=0.0003 improved=0 no_improve=2 elapsed=0.3s
epoch=077 train_loss=0.018406 val_conc_R=0.990178 val_conc_MAE=0.961334 val_conc_RMSE=1.468414 val_enhancement_RMSE=1.468414 best=1.460399 lr=0.0003 improved=0 no_improve=3 elapsed=0.3s
